"Commune","Année","Semestre","Trimestre","Type de bâtiment","Superficie du terrain","Nombre de ventes","Prix médian","1er quartile du prix","3ème quartile du prix"
"Etterbeek","2014","2ème semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",3,,,
"Etterbeek","2014","2ème semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Etterbeek","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Appartements","Superficie inconnue",179,210000,167000,289110
"Etterbeek","2014","2ème semestre 2014",,"Appartements","0-99m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Appartements","100-299m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Appartements","300-599m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Appartements","600-999m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Appartements","1000-1499m²",,,,
"Etterbeek","2014","2ème semestre 2014",,"Appartements",">=1500m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",4,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",9,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",17,490000,445000,585000
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Appartements","Superficie inconnue",189,200000,150000,262500
"Etterbeek","2015","1er semestre 2015",,"Appartements","0-99m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Appartements","100-299m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Appartements","300-599m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Appartements","600-999m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Appartements","1000-1499m²",,,,
"Etterbeek","2015","1er semestre 2015",,"Appartements",">=1500m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",3,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",4,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",23,505000,460000,600000
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",4,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",1,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Appartements","Superficie inconnue",184,220000,158500,280000
"Etterbeek","2015","2ème semestre 2015",,"Appartements","0-99m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Appartements","100-299m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Appartements","300-599m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Appartements","600-999m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Appartements","1000-1499m²",,,,
"Etterbeek","2015","2ème semestre 2015",,"Appartements",">=1500m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",14,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",21,417000,300000,540000
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",2,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Appartements","Superficie inconnue",191,210000,152000,299000
"Etterbeek","2016","1er semestre 2016",,"Appartements","0-99m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Appartements","100-299m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Appartements","300-599m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Appartements","600-999m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Appartements","1000-1499m²",,,,
"Etterbeek","2016","1er semestre 2016",,"Appartements",">=1500m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",3,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",9,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",26,461500,361000,675000
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",2,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Appartements","Superficie inconnue",206,220000,172500,286000
"Etterbeek","2016","2ème semestre 2016",,"Appartements","0-99m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Appartements","100-299m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Appartements","300-599m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Appartements","600-999m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Appartements","1000-1499m²",,,,
"Etterbeek","2016","2ème semestre 2016",,"Appartements",">=1500m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",1,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",12,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",22,493750,395000,700000
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",1,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Appartements","Superficie inconnue",216,226500,175000,302500
"Etterbeek","2017","1er semestre 2017",,"Appartements","0-99m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Appartements","100-299m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Appartements","300-599m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Appartements","600-999m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Appartements","1000-1499m²",,,,
"Etterbeek","2017","1er semestre 2017",,"Appartements",">=1500m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",4,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",9,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",24,482500,380000,514000
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",1,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Appartements","Superficie inconnue",308,230000,175000,290000
"Etterbeek","2017","2ème semestre 2017",,"Appartements","0-99m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Appartements","100-299m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Appartements","300-599m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Appartements","600-999m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Appartements","1000-1499m²",,,,
"Etterbeek","2017","2ème semestre 2017",,"Appartements",">=1500m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",5,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",13,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",19,550000,450000,695000
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",3,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Appartements","Superficie inconnue",184,205000,155000,270000
"Etterbeek","2018","1er semestre 2018",,"Appartements","0-99m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Appartements","100-299m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Appartements","300-599m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Appartements","600-999m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Appartements","1000-1499m²",,,,
"Etterbeek","2018","1er semestre 2018",,"Appartements",">=1500m²",,,,
"Etterbeek","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",1,,,
"Etterbeek","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",5,,,
"Etterbeek","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",17,580000,495000,635000
"Etterbeek","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",1,,,
"Etterbeek","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Etterbeek","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Etterbeek","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Etterbeek","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Etterbeek","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
